SMILES,luciferase_artifact,pac50_cyp1a2,pac50_cyp2c9,pac50_cyp2d6,pac50_cyp3a4
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N,False,5.159605308589878,,,
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=O,False,,5.26003230324049,,
C1=CC=C(C=C1)S(=O)(=O)OC2=C(C=C(C=C2)Cl)Cl,True,5.744993071481077,4.419996725642246,4.244996546411818,
CCOP(=S)(OCC)OC1=C(C=C(C=C1)Cl)Cl,False,5.548858579207237,5.4488672992713925,,5.648861041418151
CN(C)C(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,False,4.373145559845744,,,
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2OCCCl,False,4.451350206101622,,,4.289938089283378
C1=CC(=C(C=C1Cl)SC2=C(C=CC(=C2)Cl)O)O,False,4.504801631676312,5.029800865461451,,4.529801976982954
C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)CNS(=O)(=O)N)C(=O)O)[C@@H](C)O,False,,4.810029897405945,,5.460033632003287
COC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2)[N+](=O)[O-],False,5.295334814545471,4.445334008513515,4.395333393952827,4.395333393952827
CC1=CC=CC=C1NC(=NC2=CC=CC=C2C)N,False,,,7.856985199745905,4.38666620872418
CCNC(=O)N1CCN(CC1)CCCC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F.Cl,False,,,5.310025555333226,
CC1=CCC(CC1OC(=O)C)C(=C)C,False,,,4.450638654031714,
CCOC(CN1CCN(CC1)CC(C)C(=O)C2=CC=CC=C2)C3=CC=CC=C3.Cl.Cl,False,,4.871264800032603,6.721246399047171,
COC1=C(C=CC(=C1)[N+](=O)[O-])N,False,4.648864911118024,,,
CC1=CC=CC=C1N=NC2=CC(=C(C=C2)N)C,True,5.848866872003974,5.273865579725937,4.148864616843579,5.348861292097832
CCCC(C)C(=O)O,False,4.166520757520274,4.316520684537103,4.490801511382508,4.216520207406466
CN(C)C(=S)SC(=S)N(C)C,True,4.487996389506071,4.510030276850633,4.4490131195211,4.487996389506071
CCCCCCCCCCCC(=O)N(C)CC(=O)O,True,,4.2125048116493895,4.3625042664578135,
CC(C)COC(=O)C(C)C,False,,4.3985103945772215,,
CN1C(C(N(C1=O)C)O)O,False,4.3988649544426,,,
CC(=C)C(=O)OCCOC(=O)C(=C)C,False,4.448864857638396,,,
CCC(CC)C=O,False,4.195333870479099,,,
CC(=O)/C=C/C1=CC=CO1,False,4.382473369608597,,,
C1CC(OC1)CO,False,4.190779099856703,4.1150602727034595,,
C1=COC(=C1)CO,False,,4.3988649544426,,4.362725970267271
C1=COC(=C1)CS,False,4.448864857638396,4.448864857638396,,
CCCC(=O)NC1=CC(=C(C=C1)O)C(=O)C,False,5.26003230324049,,,
C1=CC=C2C(=C1)C=CC=C2NC(=S)N,False,,,5.5961248400906,
CC(C)(C)C1=CC=CC=C1,False,4.598864942530007,,,
CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2,False,6.619279737927506,6.044310763711408,6.119300319590451,7.019378465979275
CC(C)C(C1=CC=C(C=C1)OC(F)(F)F)(C2=CN=CN=C2)O,False,4.150283991273487,4.450283314699821,4.950282050998537,6.250263684430939
C1=CC=C(C=C1)C(Cl)(Cl)Cl,False,,4.19815672930734,,
C1=CC=C(C(=C1)C2=NN=C(N=N2)C3=CC=CC=C3Cl)Cl,True,5.27617631840514,4.8999294284560735,,
C1=C(NC=N1)/C=C/C(=O)O,False,4.445284968698546,4.44815614382721,4.14815666541292,
CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC,False,4.397449532974095,4.45643582717387,,5.956445538752149
C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,False,4.516701431881065,5.691697460394665,4.541701452328157,6.8166675130351235
C1=CC=C(C=C1)S(=O)(=O)O,False,4.274396833490136,,4.174209526368226,
CN(C)C1=CC=C(C=C1)C2(C3=C(C=C(C=C3)N(C)C)C(=O)O2)C4=CC=C(C=C4)N(C)C,False,,5.649926510048313,,5.54993573717477
CCCCOCCOCCOCCOCCO,False,4.3988649544426,,,
CC(C)(C)C1=CC(=C(C=C1)O)O,True,4.316529034710316,4.166528971712859,5.091531044455324,
CCCCN1C(=O)C2=CC=CC=C2C1=O,False,5.633502331870368,4.38350453107979,,
COC(=O)C1=C(N=C(C(=N1)Cl)Cl)N,False,5.410028070483141,,,
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2CO,False,6.19708951058096,4.547096272606305,,4.547096272606305
C1=CC(=C(C=C1S(=O)(=O)O)N)O,False,,,4.476343912252129,
CC1=CC(=C(C=C1)O)C(=O)C2=CC=CC=C2,False,5.544637343093713,5.094630530937389,4.894629493169707,4.444631028601807
C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2)O)O)O,True,4.471396491356523,,4.47139668563484,4.821396346803908
C=CCOCC(CO)(COCC=C)COCC=C,False,4.644299507218118,5.244300421325839,,4.894299108158815
C1=CC(=CC=C1C(C2=CC=C(C=C2)O)(C(F)(F)F)C(F)(F)F)O,False,,5.649749640386659,4.123145622374953,4.449751755835055
CC(C)(C)C1CCC(CC1)O,False,4.142526380793322,4.192526535169537,,
CC(C)(C)C1CCC(=O)CC1,False,4.3988649544426,,,
CC(C)(C)C1=CC=C(C=C1)O,True,4.488690286427875,4.193777555598874,,
C1=CC(=CC=C1C(F)(F)F)Cl,False,4.348864512263225,,,
CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2.Cl,False,,,4.760030197409634,
C1=CC(=CC=C1S(=O)(=O)O)Cl,False,,,4.297734078569892,
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2Br,False,6.344669441990659,4.444631028601807,,4.601884571789634
CC(=C)C1=CC=CC=C1,False,4.3985103945772215,,4.1485104968726825,
CC(C1=CC=CC=C1)O,False,4.390779223363833,,,
CC(=O)C1=CC=CC=C1,False,4.483160660262971,,,
C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)Cl)NC(=O)CBr)F,False,4.860029658404407,4.810029897405945,,
C1=CC=C(C=C1)[N+](=O)[O-],False,,4.3988649544426,4.68419333257899,
C1=CC=C(C=C1)COP(=O)(O)OCC2=CC=CC=C2,False,,4.6499284496465965,,
CN(C)C1=CC(=CC=C1)O,True,4.545520630316853,4.7955208513234,4.27052056940294,4.545520630316853
CC1=CC(=CC=C1)[N+](=O)[O-],False,4.423145748029465,,,
C1=CC(=CC(=C1)[N+](=O)[O-])N,False,4.4081588119418065,4.358158183895393,,
CCCC[N+](CCCC)(CCCC)CCCC.[Br-],False,,,8.050609993355087,
CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C,False,,,,4.629447795475125
CCCCCCC(=O)C1=CC=CC=C1,True,4.448864857638396,,,
C(CC(=O)O)CC(=O)O,False,4.481358422623236,4.454205658290746,4.657078167480852,
C1=C(C=C(C(=C1Cl)N)Cl)[N+](=O)[O-],False,5.5974519499177635,,4.470318818046797,
CC1=CCC(CC1O)C(=C)C,False,4.396743007005474,,,
CC1=C(C=CC(=C1)[N+](=O)[O-])N,False,5.204203375202391,4.454206894211393,4.504205980225132,
C1=CC(=C(C=C1[N+](=O)[O-])Cl)Cl,False,4.648864911118024,,,
CC1=C(C=C(C=C1)[N+](=O)[O-])N,False,4.924219390819639,4.349573960765963,4.449219182350864,4.288161148725486
CC1=C(C=C(C=C1)C(C)C2=CC(=C(C=C2)C)C)C,False,4.448864857638396,4.698865786166042,,
COC1=C(C=C(C=C1)[N+](=O)[O-])N,False,4.647980549188947,4.372980319288888,,4.422980491976474
C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,True,4.498865393540615,6.498803757972912,4.606119581824293,
C1=CC(=CC(=C1)[N+](=O)[O-])C=O,False,4.401706426537025,,4.251706514281948,
CC(C)C1=CC(=CC=C1)C(C)C,False,4.448864857638396,4.198864633756791,,
C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],False,4.53075988663805,,4.180760177047292,
CCCCNC(=O)NCCCC,False,4.3988649544426,,,
CCC(C)C1=CC=C(C=C1)O,True,4.471923582444042,4.396923141805347,,
COC(=O)C1=CC=C(C=C1)O,False,4.494279028526469,,,
CCCC(=O)C(=O)O,False,,,4.448510966075284,
CC1=CCC(C=C1)C(C)C,False,4.148864616843579,4.298864798175959,4.148864616843579,4.479364523525639
CC1=CC=C(CC1)C(C)C,False,4.498865393540615,4.198864633756791,,4.448864857638396
CC(C)C1=CC=C(C=C1)O,False,4.648864911118024,4.239521348440184,,
CC1=CC=CC=C1OCC(=O)O,False,,4.123145622374953,,
CC1=CC=C(C=C1)N(C)C,False,4.3988649544426,,4.448864857638396,
CC1=CC=C(O1)C(=O)O,False,4.348864512263225,,,
CN(C)C1=CC=C(C=C1)N,True,4.959243429672055,4.509241132826806,4.609241471261283,4.659242671519529
CC1=CC=C(C=C1)[N+](=O)[O-],False,4.448864857638396,,,
CCC[N+](CCC)(CCC)CCC.[Br-],False,,,4.31742084614685,
C1=CC(=CC=C1N)[N+](=O)[O-],False,4.448864857638396,4.898864942667959,4.448864857638396,4.248864914695038
CC(=O)C1=CC=C(C=C1)OC,False,4.535573052713162,,,
CN(C)C1=CC=C(C=C1)C=O,False,4.448864857638396,4.498865393540615,,
CCCCCCCCCC#N,False,4.15099480698867,,,
CNC1=CC=C(C=C1)[N+](=O)[O-],True,4.497802379237555,4.397803227452149,4.147803121994556,
CC(C)C1=CC=C(C=C1)C(C)C,False,4.269647375375927,,,
CC(=O)C1=CC2=C(C=CC3=CC=CC=C32)C=C1,True,5.951364011567351,4.951352363235002,,4.401350634527242
CC(=O)C1=CC=C(C=C1)[N+](=O)[O-],False,4.44815614382721,,,
CC1=CC(=CC(=C1C(=O)C)C)C(C)(C)C,False,4.448864857638396,,,
C1=CC(=CC=C1C(=O)Cl)C(=O)Cl,False,4.198864633756791,,,
C(CI)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,False,,,4.460029874171644,
CN(C)C1=CC=C(C=C1)N(C)C,True,4.397449532974095,4.747450353232168,4.697450463619141,4.447449801503656
CCOC1=CC=CC=C1OCC,False,4.448864857638396,4.498865393540615,,4.198864633756791
C1=CC(=CC=C1[N+](=O)[O-])[N+](=O)[O-],False,4.3988649544426,4.598864942530007,4.3988649544426,4.598864942530007
C1=CC=C(C=C1)CCCC2=CC=NC=C2,False,5.998872299722965,5.698861444284984,5.348867421449518,6.348818937555312
CCOC1=CC=C(C=C1)[N+](=O)[O-],False,4.442176515926243,4.89217634460413,4.142176184363279,4.142176184363279
CCN(CC)CCO,False,4.498865393540615,,,
C1CCC(CC1)(C#N)N=NC2(CCCCC2)C#N,False,,4.698865786166042,4.423145748029465,4.829365772793669
C1=CC=C(C=C1)CBr,False,,,4.278321258919463,
C(C(=O)O)N,False,4.845545593860436,,,
CCC1=CC=CC=C1,False,4.195333870479099,,,
COC1=C(C=C2C(=C1)CCC2=O)OC,False,4.760030197409634,,,
C=CC1=CC=NC=C1,False,4.198864633756791,,,
C1=CC=C(C=C1)CCl,False,,,4.451350206101622,
C1=CC=C(C=C1)CN,False,4.498865393540615,,4.548864726812244,
C1=CC=C(C=C1)C#N,False,4.198864633756791,,,
CCCCCCCCCCCCCCCCCCOCCO,False,5.1474468168314305,,,
C1CC(CC=C1)C=O,False,4.177057552733755,,4.252776245817979,4.202776791331158
C1=CC=C(C=C1)CS,False,4.486264486314627,4.486264486314627,,
C1=CC(=CN=C1)CO,False,4.434929413812492,,4.560029756289291,
C1=CC=C(C=C1)[Hg]Cl,True,4.548864726812244,5.4488672992713925,6.0988687486446285,5.048866560110487
C1=CC=C(C=C1)NC2=CC=C(C=C2)N.Cl,False,4.453490650160367,4.803492208060304,4.453490650160367,5.053488784985899
C1=CC=C(C=C1)NN,False,4.253491126332593,4.576178289538717,4.253491126332593,4.851177629704537
C1CCC(=NO)CC1,False,4.494630215732318,,,
CN(C)CCN(C)CCO,False,,,4.224523537763957,
C1=CC=C(C=C1)NO,True,4.853106419892696,,,
C1=CC=C(C(=C1)C(=C2C=C(C(=O)C(=C2)I)I)C3=CC(=C(C(=C3)I)[O-])I)C(=O)[O-].[Na+].[Na+],False,,5.410028070483141,,
C=CN1CCCCCC1=O,False,4.3988649544426,,,
CCN1CCOCC1,False,4.207077674780297,4.3756333229771585,4.707077488003785,
C1CCN(CC1)N=O,False,,4.275275727569607,,4.400995133758416
CC1=CC(=CC=C1)C=C,False,,,4.15313364341736,
CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],False,4.258638004522105,,8.218615728491741,
C1CCC(CC1)NS(=O)(=O)O,False,4.460029874171644,4.498865393540615,,
CCOC(=N)CC(=O)OCC.Cl,False,4.3988649544426,,4.195992853319044,
C1=CC2=C(C=CN2)C(=C1)O,False,,4.810029897405945,4.810029897405945,
C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,False,4.56359720520363,4.213596436568319,,5.313596131519787
CC[NH+]=C1C=CC(=C(C2=CC=C(C=C2)N(CC)CC)C3=CC=C(C=C3)N(CC)CC)C4=CC=CC=C14.[Cl-],True,4.50135041526701,4.801351159221622,4.90134935321049,5.051352343871509
CC(C)(C)C1=CC=C(C=C1)S,False,4.3988649544426,4.498865393540615,,
C1=CC=C(C=C1)NC2=CC(=CC=C2)O,True,4.930076728330446,4.430076254206363,4.380076457621832,4.530076415156541
C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)Cl)Cl,True,4.700638725496061,5.250642504930312,,
CC1(CC(CC(N1)(C)C)O)C,False,4.390082391095816,,,
C1=CC2=C(C=C1C3=CC4=C(C=C3)C(=O)OC4=O)C(=O)OC2=O,False,4.198864633756791,,,
C1=CC(=CC(=C1)Cl)NC(=O)OCC#CCCl,True,5.748873015022128,4.448864857638396,4.3988649544426,5.148864004988426
C1CCC(CC1)C2CCC(CC2)O,False,4.3988649544426,4.3988649544426,4.3988649544426,
CCCCCCCCNC,False,,,4.3988649544426,
C1C2=CC=CC=C2C3=C1C=C(C=C3)O,True,5.498858544712217,4.448864857638396,,
C=CCOC1=NC(=NC(=N1)OCC=C)OCC=C,False,5.2488672255444015,4.898864942667959,4.448864857638396,4.898864942667959
C1=CC=C(C(=C1)CC2=CC=CC=C2O)O,False,4.3988649544426,4.3988649544426,4.198864633756791,
C1=CC=C(C(=C1)CC2=CC=C(C=C2)O)O,False,,,4.043226669028673,
C=CC(=O)OCCCCO,False,4.198864633756791,,,
CN(C)C(=O)NC1=CC=CC=C1,False,4.287452150687937,,,
CC(C)C1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C(C)C)OC3=CC=C(C=C3)C(C)C,False,4.798510017604997,5.495692283443601,,
C1=CC=C(C=C1)CC2=CC=C(C=C2)O,True,,4.432523095836986,4.282522559673469,
C1=CC=C(C=C1)NC2=CC=C(C=C2)N,True,4.473688179807949,4.873686468506859,4.44868791185684,5.023687524204208
C1=CC=C(C=C1)OC2=CC=C(C=C2)Br,False,4.5184305581591575,4.306118789647335,,
C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)Cl,False,,4.498865393540615,,
CN(C)C1=CC=C(C=C1)CC2=CC=C(C=C2)N(C)C,False,5.297803478357083,4.472804090619229,4.422803932321935,4.872804988418423
C1=CC(=CC=C1[N+](=O)[O-])OC2=CC=C(C=C2)[N+](=O)[O-],False,,5.139039451888429,,
CCCCCCCCC1=CC=C(C=C1)NC2=CC=C(C=C2)CCCCCCCC,False,,4.510030276850633,,
C1=CC(=CC=C1CC2=CC=C(C=C2)N=C=O)N=C=O,False,,5.056357117247871,,5.156356176371964
C[Si]1(O[Si](O[Si](O[Si](O1)(C)C=C)(C)C=C)(C)C=C)C=C,False,4.306118789647335,,,
COC1=CC=C(C=C1)NC2=CC=C(C=C2)OC,True,4.740778943025199,4.790779976935007,4.44077945582353,4.5407794545056746
CC(C)NC1=CC=C(C=C1)NC2=CC=CC=C2,True,4.474574354120218,6.074581193321759,5.049574867838041,4.72457478223061
C1=CC(=CC=C1CC2=CC=C(C=C2)N)N,False,4.427252730389457,4.60563939046812,4.3988649544426,5.177252223100798
C1=CC=C2C(=C1)N=NN2O,False,,,4.498865393540615,
C1=CC(=CC=C1N)OC2=CC=C(C=C2)Cl,False,4.45815876083943,4.908157250261902,4.208158531752934,4.758159772730489
C1=CC(=CC=C1N)OC2=CC=C(C=C2)N,True,,4.8706950207655,4.470695938915963,4.742525423482034
C1=CC=C(C=C1)CC2=CC=CC=C2,False,4.448864857638396,,,
C1CCC(CC1)NC2CCCCC2,False,,,5.8335106816740545,4.148864616843579
C1=CC=C(C=C1)OC2=CC=CC=C2,False,4.135918679602694,,4.292391768620545,
C1C(O1)COC2=CC(=CC=C2)OCC3CO3,False,,4.4020636063582606,,4.202063178069278
C1=CC2=C(C=CC(=C2[O-])[N+]#N)C(=C1)S(=O)(=O)[O-].[Na+],True,4.148864616843579,4.3988649544426,4.498865393540615,4.148864616843579
CCC(C)NC1=CC=C(C=C1)NC(C)CC,True,4.390430133908275,5.190433552169146,5.040429186683348,4.8904315766281
C1=C(C=C(C(=C1[N+](=O)[O-])N)Cl)Cl,False,5.2488672255444015,,,
CCOC(=O)CC1=CC=CC=C1,False,4.223460072325203,,,
C=CCOC(=O)C1=CC(=C(C=C1)C(=O)OCC=C)C(=O)OCC=C,False,5.2488672255444015,6.498803757972912,4.3988649544426,5.798876102792621
CCCC1=CC=C(C=C1)N,False,4.548864726812244,4.248864914695038,,4.548864726812244
CC(=O)CC(=O)NC1=CC=CC=C1,False,4.424041996126652,4.174041829776642,,4.1492190257964925
C1=CC(=CC=C1/C=C/C(=O)O)/C=C/C(=O)O,False,,,4.908473727368909,
C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N,False,4.498865393540615,4.498865393540615,6.479447772557139,
C1=CC=C(C=C1)NC(=O)NC2=CC=CC=C2,True,4.646743690338828,4.546742832497877,4.496743323600061,
C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O,False,4.1414772390519765,,4.391477175507188,
C1=CC=C(C=C1)OC(=O)OC2=CC=CC=C2,True,4.450638654031714,4.400638831248489,,
C(COCCN)N,False,4.748865707419434,,,
CO[Si](C=C)(OC)OC,False,4.416520102856445,,,
C1=CC=C(C=C1)CCOC(=O)CC2=CC=CC=C2,True,5.048866560110487,4.648864911118024,,
CC(C)(C1=CC=CC=C1)C2=CC(=C(C=C2)O)C(C)(C)C3=CC=CC=C3,False,4.400820676867566,5.350820293297659,4.450820837449811,5.200818983841254
CCNC1=CC=CC(=C1)C,False,,,4.165787909503483,
[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Cl-].[Cl-].[Ti+4],False,,,,4.291364130564801
CC(=O)NC1=CC=CC(=C1)N,False,,4.442526484291312,4.142526380793322,4.392526747522998
CC1=NC2=C(N1)C=C(C=C2)Cl,False,5.299573212232707,,4.499574145995192,4.149573724203458
C1=CC(=C(C=C1N=C=O)Cl)Cl,False,4.455640455775885,4.455640455775885,,4.455640455775885
CC1=C(C=CC(=C1)OC)N,False,4.8497523790746095,4.324751643894253,4.7747523330811665,4.449751755835055
CC(CN(CCN(CC(C)O)CC(C)O)CC(C)O)O,False,4.1414772390519765,,4.370170964511864,
C1COCCN1SC2=NC3=CC=CC=C3S2,False,4.510030276850633,4.760030197409634,4.460029874171644,4.760030197409634
COC(=O)C1=CC(=CC(=C1)Cl)Cl,False,4.173145464019715,,,
CCCCN(CCCC)CCO,False,4.263980979960142,,4.4393856809893375,
CCCCN(CCCC)CCCC,False,4.399573853919421,4.39921940920218,4.199573693981921,
CCCCOP(OCCCC)OCCCC,False,4.448864857638396,4.3988649544426,,4.248864914695038
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,False,4.490903711292642,,,
B(O)(O)O,False,,4.098864931407043,,
C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C(Cl)(Cl)Cl)O,False,,4.849574075862087,,4.599574921582223
CC(C)(CCC1=CC=CC=C1)O,False,4.3988649544426,,,
CCCCC(CC)COC(=O)C,False,4.403848422089826,,,
C1=CC=C(C=C1)COC2=CC=C(C=C2)O,True,4.733913654112714,4.6089143305797755,4.760030197409634,
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,False,4.448864857638396,4.467420775065897,,4.998863636444484
CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,False,4.448864857638396,4.3988649544426,4.217420606982476,5.039522087346626
CC1(COP(OC1)OC2=CC=CC=C2)C,False,4.198864633756791,,,
CO[Si](CCCNC1=CC=CC=C1)(OC)OC,False,,4.248864914695038,,4.22936518990372
C1COCCN1SSN2CCOCC2,False,4.300999322977928,4.500999465148476,4.325999518478987,
CC1=CC=C(C=C1)N(CCO)CCO,False,4.498865393540615,4.198864633756791,,
CC(C)C(=O)OCCC1=CC=CC=C1,False,,4.098864931407043,,
C1=CC=C(C=C1)CNCC2=CC=CC=C2,False,4.598864942530007,4.348864512263225,5.798876102792621,
CCCC[P+](CCCC)(CCCC)CCCC.[Br-],False,,,8.200659450546418,
C1=CC(=CC(=C1)Br)C=O,False,4.578652777539613,4.337996229087713,,4.08799594277135
C1=CC=C2C(=C1)C(=O)NC3=C(O2)C=CC(=C3)Cl,False,5.8600265120155415,,,
C1=CC=C(C=C1)CCBr,False,,,4.392526747522998,
CC1=CC(=CC(=C1)OC)O,False,4.448864857638396,,,
CCNC1=CC=CC=C1,True,4.541128072695193,,,
CC(CC(C)(C)CCN)CN,False,,4.337451813204159,5.137451230475207,5.33744992405967
C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,False,4.098864931407043,4.648864911118024,4.098864931407043,4.648864911118024
C1=CC=C(C=C1)N=C=S,False,4.484882858271002,4.184882688442537,4.184882688442537,4.434882125907665
CC1=C(C=CC(=C1)Cl)OC,False,4.071930503335558,4.371931032898361,,
C=CCOC1=C(C=C(C=C1Br)Br)Br,False,5.59885804480627,4.948862919408721,,4.645993420617777
C1CN(CCN1)CCO,False,4.452776817261226,,,
CN(C)CC1=CC=CC=C1,False,4.350120180855444,,4.644630863790695,
CC1=CC=C(C=C1)NC(=O)C,False,4.402419983183693,,,
C1=C(C=C(C(=C1Br)O)Br)C(=O)O,False,4.448864857638396,4.148864616843579,,
C(COCCOCCC#N)C#N,False,4.3988649544426,,,
C1=CC(=CC=C1N=C=O)Cl,True,4.498865393540615,5.048866560110487,,
CCCCC1=CC=C(C=C1)N,False,4.548864726812244,4.348864512263225,4.248864914695038,4.898864942667959
CC(=O)OCC1=CC=C(C=C1)OC,False,4.494884770508385,,,
CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O.CS(=O)(=O)O.O,False,,4.734997793023558,4.934998392088874,5.98498415007557
C1CC(=O)N(C1)CCO,False,4.3988649544426,,,
CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,False,,4.860029658404407,,5.160031997995545
COC1=CC2=C(C=C1)C=C(C=C2)C=O,True,4.860029658404407,4.710029980825098,,
CCCC1=CC=C(C=C1)OC,False,4.346038251072932,,,
C1=CC=C(C=C1)CCC=O,False,4.148864616843579,4.448864857638396,4.3988649544426,4.3988649544426
CCCCCCCC[Sn](CCCCCCCC)(Cl)Cl,False,4.148864616843579,4.148864616843579,4.448864857638396,
CCCCCC1CCC(=O)O1,False,4.423145748029465,4.3988649544426,,
C1=CC=C(C=C1)OCCOC2=CC=CC=C2,True,4.874041702064696,4.749042378182196,,
CCCCCCCC1CCC(=O)O1,False,4.448864857638396,4.148864616843579,,
CCCCCCCCCCC1=CC=CC=C1,False,4.148864616843579,,,
CCCCC(CC)CN,False,4.390779223363833,,4.490778654167402,
CCCCC(CC)CO,False,,,,4.454206894211393
C(=O)(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,False,,5.272792318119833,,
CCCCCCCCCCCCSC,False,4.348864512263225,,,
C1=CC(=CC=C1N=O)O,False,4.4288726037130735,4.208880132057619,4.408880831196891,4.31613425089082
CC1=CC=C(C=C1)OC,False,,,4.648864911118024,
COC1=CC=C(C=C1)N,False,,4.202419492050071,4.490395318555709,
C1C(C(CS1(=O)=O)(Cl)Cl)(Cl)Cl,False,4.448864857638396,4.548864726812244,,4.498865393540615
C1COS(=O)O1,False,4.332130697630842,,,
C1=C(N=C(N=C1Cl)Cl)Cl,False,4.443227268206493,,4.217507668197948,
COC1=CC=C(C=C1)CO,False,4.448864857638396,,,
C1=C(OC(=C1)[N+](=O)[O-])C2=NN=C(O2)N,False,4.248864914695038,4.148864616843579,4.3988649544426,
CCCC(C)CO,False,4.448510966075284,,4.098510619757837,
CCCC(C#C)O,False,4.173145464019715,,,
COC(=O)CC#N,False,4.426330215679183,,4.126330707293206,
CCOC(=O)CBr,False,4.171024484801585,,4.396743007005474,
CCOC(=O)C1=CC(=C(C=C1)O)O,False,4.560029756289291,,,
CCCC(=O)OCC,False,,4.898864942667959,,
CCOC(=O)OCC,False,4.431787712141653,,4.431787712141653,4.2817873833771865
CN(CCO)CCO,False,4.178029491067122,,4.395864164218867,
CC1=CC=C(C=C1)S(=O)(=O)N=C=O,False,4.148864616843579,,,
CC1=CC(=C(C=C1)O)C,False,4.467841364815176,4.154922434351075,,
CC(=O)NC1=CC(=C(C=C1)C(=O)OC)OC,False,4.810029897405945,,,
CC(=O)NC1=C(C=C(C(=C1)OC)C(=O)OC)Cl,False,5.660032085297399,,,
CC(CCC=C(C)C)CCOC=O,False,4.198864633756791,4.148864616843579,,4.498865393540615
CC(=O)O[Si](C=C)(OC(=O)C)OC(=O)C,False,,,4.198864633756791,4.3988649544426
COC(=O)CCSCCC(=O)OC,False,4.298864798175959,,,
CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,False,,5.767257937279263,,
CCCCOC(=O)CCCCC(=O)OCCCC,False,4.498865393540615,4.948862919408721,,
CC(C)COC(=O)/C=C/C1=CC=CC=C1,True,4.898864942667959,4.3988649544426,,
CCCOC(=O)CCCCC(=O)OCCC,False,4.648864911118024,4.698865786166042,,
CCCCC(CC)CNCC(CC)CCCC,False,4.4020636063582606,,6.702020755840637,
CC(C)CCCC(C)CCO,False,,4.048864616049475,,
CC(=O)O[Si](C)(OC(=O)C)OC(=O)C,False,,,,5.188344576671182
C[C@@H](CCC=C(C)C)CCO,False,,4.09599272102113,,4.198864633756791
C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2N,False,4.348864512263225,,,
CCCCCCC(=O)OCC,False,,4.3988649544426,,
CCCC(=O)OC(=O)CCC,False,4.24043035472924,,,
CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C.[C@H]([C@@H](C(=O)O)O)(C(=O)O)O,False,,,4.710029980825098,
CN1CCC[C@@H]1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4,False,,4.760030197409634,4.860029658404407,5.310025555333226
